screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
DeteGrPatras,2021-02-04T20:09:07Z,"Στράτος Τζώρτζογλου: ""Είχα καταλάβει ότι η Τζένη Μπότση είχε θέμα…"" - https://t.co/kfn5Ghg25O https://t.co/5Vqf7auLeZ",,,https://t.co/vSBJa9uB,dete autopost,el,1357420945477099521
gynaikesmegoves,2021-02-04T19:30:08Z,Στράτος Τζώρτζογλου: “Είχα καταλάβει ότι η Τζένη Μπότση είχε ... https://t.co/sWGmKcOzwQ,,,Γυναίκα .... Ελληνίδα ...έχω φτιάξει και μια σελίδα στο facebook για αυτό που λατρεύω. Follow me και θα σε κάνω και εγώ...,panellas,el,1357411132848357378
apokalyptikodel,2021-02-04T18:48:22Z,"Στράτος Τζώρτζογλου: Είχα καταλάβει ότι κάτι είχε γίνει με τη Τζένη Μπότση [vid] 

https://t.co/G4e252erB3",,,,Twitter Web App,el,1357400623893925888
Dexi_Extrem,2021-02-04T17:58:56Z,📺Στράτος Τζώρτζογλου για Τζένη Μπότση: Είχα καταλάβει ότι κάτι είχε γίνει https://t.co/yIGbEADlJT,,,"Gauleiter της Μέρκελ στην Ελλάδα... αυτό, για να μη με ζαλιζετε με τα γερμανοτσολιας",Twitter Web App,el,1357388184708141064
mgVfVqSxCVHOAHv,2021-02-04T17:15:04Z,Ειδήσεις Βραδινό Δελτίο | Η Τζένη Μπότση στον ΣΚΑΪ | 01/02/2021 https://t.co/MzpTQnFgP3 via @YouTube,,,,Twitter Web App,el,1357377144482131968
trashTvLeme,2021-02-04T16:50:13Z,Ο κωστακης δεν γουστάρει πλέον την χωριάτισσα αλλά την ΘΕΑΡΑ Μπότση. #pameDanai,,,Οτι να ναι,Twitter for iPhone,el,1357370890028265474
DIOGENISCHARALA,2021-02-04T16:45:34Z,Στράτος Τζώρτζογλου για Τζένη Μπότση: Είχα καταλάβει ότι κάτι είχε γίνει https://t.co/x385VLDs0b,,,.,WordPress.com,el,1357369719553224706
GrPressing,2021-02-04T16:14:59Z,Σόδομα και Γόμορρα… αποκαλύπτει η Σοφία Μουτίδου για αστέρες θεάματος και τραγουδιού! Με πληρωμένες γυναίκες να παριστάνουν ως επάγγελμα πια … https://t.co/yqaf3WLClV #Sofia #Μουτιδου #Σπυροπουλος #φιλλιπιδης #Ζαπας #ζεταδουκα #Μπιμπιλας #μποτση #Κιμουλης #thursdaymorning #kai,,,ΜΜΕ,Twitter Web App,el,1357362022359445505
lemessou22,2021-02-04T15:58:59Z,"Σκέφτομαι νέες και νέους ηθοποιούς να δηλώνουν πόσο θαυμάζουν τους θιασαρχες τους κ να λένε, προφανώς με πόνο ψυχής, εκείνο το ""περνάμε ωραία στα παρασκήνια και αυτό βγαίνει προς τα έξω"" και ματώνει η ψυχή μου. Σε τι σάπια κοινωνία ζούμε... #μποτση #σερβου #ζεταδουκα #κακοποιηση",,,,Twitter for Android,el,1357357997727633414
xamemilo,2021-02-04T15:18:58Z,"Επειδη τα χω παρει κρανα.Εφοσον κανετε σχολιακια τυπου""τυχερος ο 13χρονος"",""εμεις δν ειχαμε τετοιες καθηγητριες"",οσοι εχετε τετοιες αντιληψεις,μην ξαναπιασετε στο στομα σας τη Μποτση κ τν καθε Μποτση κ,βασικα,μν μας λετε για βιασμους ανδρων #φιλιππιδη #Κιμούλης #Σπυροπουλος",,,Ken lee if living is without #AgriesMelisses and τρασοριαλιτιζ,Twitter for Android,el,1357347924615655424
Denniskathrin1,2021-02-04T11:10:39Z,Σοφία Μουτιδου 👏👏👏👏#eimasteoloimazi #metoo #φιλλιπιδης #χατζης #σπυροπουλος #Κιμουλης #Λιγνάδης #μιληστε #μποτση #Λαμπρη #Ζετα_Δουκα #pamedanai https://t.co/8xQd2NSn4E,,,,Twitter for Android,el,1357285437023338500
Denniskathrin1,2021-02-04T10:41:55Z,Aκου λοιπόν κορίτσι μου...!!! Απάντηση θύματος στην Βάνα που Βαβανιζεται. #χατζης #Λιγναδης #σπυροπουλος #Κιμουλης #φιλλιπιδης #Toprwino #pamedanai #Zeta #Λαμπρη #μποτση #eimasteoloimazi #metoo https://t.co/ppDNHNMlQ3,,,,Twitter for Android,el,1357278202700443649
radio4_GR,2021-02-04T10:19:20Z,Νέο εξώδικο στα Μέσα από τον γνωστό ηθοποιό που εμπλέκεται στην υπόθεση Μπότση – Λάμπρη (video) - https://t.co/BtnSKnbST8 https://t.co/Lw1DBdwr15,,,"Μουσική Χωρίς Διαφημίσεις - Non Stop Music - Καλλιτεχνικά νέα,  άρθρα, ειδήσεις για τη νεολαία- νέες κυκλοφορίες - Lifestyle - ενημέρωση χωρίς διαφημίσεις.",radio4newrss,el,1357272522660605952
kostisbitsios,2021-02-04T08:34:39Z,Η #ΛυδίαΣέρβου κατήγγειλε τον #ΔήμοΜούτση για σεξουαλική παρενόχληση σε ηλικία 15 ετών. #toprwino #eutixeite #pamedanai #ΔήμοςΜούτσης #Μούτσης #Σέρβου #apotis4stis5 #SurvivorGR #SurvivorGR2021 #Survivor2021 #ΚοριναΟικονομακη #ΤζενηΜποτση #Μποτση #Λαμπρη #ΑγγελικηΛαμπρη #MeToo https://t.co/S7Eq059Vjm,,,Lawyer. Activist https://t.co/ZojsyDfI53 8 years in my life - A TRUE COLLECTOR (according to #BarbraStreisand),Twitter for iPhone,el,1357246176941264898
tweetchristof,2021-02-04T08:15:34Z,"Ερώτηση κρίσεως.
Έτσι όπως βγήκε η Τζένη Μπότση να κάνει την καταγγελία την γαμούσες φίλε;
Εγώ ούτε με δύο μπουκάλια ουίσκι μονοκοπανιά",,,Έχω μάθει να λέω τα σύκα σύκα και τα κασέρια κασέρια,Twitter for Android,el,1357241373469138949
kostisbitsios,2021-02-04T08:13:36Z,"Η #ΛυδίαΣέρβου κατήγγειλε τον συνθέτη #ΔήμοΜούτση για σεξουαλική παρενόχληση σε ηλικία 15 ετών 

https://t.co/QdUQZgN4p6 

#ΔήμοςΜούτσης #Μούτσης #Σέρβου #apotis4stis5 #SurvivorGR #SurvivorGR2021 #Survivor2021 #ΚοριναΟικονομακη #ΤζενηΜποτση #Μποτση #Λαμπρη #ΑγγελικηΛαμπρη #MeToo",,,Lawyer. Activist https://t.co/ZojsyDfI53 8 years in my life - A TRUE COLLECTOR (according to #BarbraStreisand),Twitter Web App,el,1357240877354278916
kanesti,2021-02-04T07:20:33Z,"Η Μπότση έδειξε τον δρόμο δεν μπορεί να είναι άλλος:καταγγέλω, επώνυμα, χωρίς γενικές περιγραφές.Ονόματα.Κάπως έτσι βρέθηκαν Ξαρχάκος&amp;Μαρκόπουλος στο οργιο φημών που έφερε η αρχική καταγγελία της κ. Σέρβου.Και φοβάμαι ότι στον όχλο των social κάποιοι θα συνεχίσουν να το πιστεύουν",,,"Journalist/columnist                   Communication Consultant & Strategist (art, politics, urbanism)",Twitter for Android,el,1357227527287226369
Felinikia,2021-02-04T07:19:55Z,Τελικά Τζενάκι VS Χωριάτισσα 1-0 και στη ζωή. #Σπυρόπουλος #φιλλιπιδης #βάναμπάρμπα #μποτση,,,"Επαναπατρισμένη κατά των επαναπατρισμών. 
Εργασιομανής μετά το burnout.",Twitter Web App,el,1357227368356737025
GracePapa2,2021-02-04T07:02:48Z,"Όταν βγήκε η Μπεκατώρου και μίλησε, με ρώτησε η κολλητή μου και τώρα μετά από τόσα χρόνια πως θα το αποδείξει; Θα βγουν κι άλλες να το πουν, της είπα #Μπεκατώρου #Ζεταδουκα #Μποτση #Λεχου",,,las palabras se las lleva el viento https://t.co/9W8HuQqKrB,Twitter for Android,el,1357223059799867394
Vivuka2,2021-02-04T06:34:34Z,"Δικασε το Μαριανακι! 
Και πόσο όμορφη!!!
#φιλλιπιδης #Κιμουλης #Λαμπρη #μπεκατωρου #μποτση 
https://t.co/E97emNo38T",,,,Twitter for Android,el,1357215957735849986
kostisbitsios,2021-02-04T05:00:24Z,#survivorGR #Survivor2021 Νέα καταγγελία για τον γνωστό ηθοποιό και σκηνοθέτη – Έφτασαν στις 19 οι γυναίκες που τον κατηγορούν https://t.co/iqoRgDCrtS #ΚοριναΟικονομακη #ΤζενηΜποτση #Μποτση #Λαμπρη #ΑγγελικηΛαμπρη,,,Lawyer. Activist https://t.co/ZojsyDfI53 8 years in my life - A TRUE COLLECTOR (according to #BarbraStreisand),Twitter Web App,el,1357192257410109440
KoukiouMaralia,2021-02-03T23:27:20Z,6 1 ενοχλητικές σκέψεις για την τεράστια νίκη Τζένης Μπότση – Αγγελικής Λάμπρη https://t.co/lyqFOl2gwD,,,"ΧΑΜΟΓΕΛΟ & ΝΟΥΣ  
... πείθεσαι να κατανοείς  &  οδηγήσαι ν΄ αποδεχθείς...
                         Ρινόκερος Ιονέσκο",Twitter Web App,el,1357108439625981954
souzisouzana1,2021-02-03T22:23:40Z,"Ολους αυτους που παρενοχλουν δεν τους λυπαμαι, τις οικογενειες τους λυπαμαι που δεν φταινε σε τιποτα και τα θυματα. #χατζης #Φιλιππιδης #Λιγνάδης #Ζαπας #ζεταδουκα #μπεκατώρου #Κιμουλης #μποτση #λαμπρη #Σπυρόπουλος #MeToo",,,,Twitter for iPhone,el,1357092419183984640
Denniskathrin1,2021-02-03T20:08:48Z,Μπααααα. Έχετε και καρδιά;🤢👎👎 #Φιλιππιδης #χατζης #σπυροπουλος #Κιμουλης #Λιγνάδης Τα θύματα σας τι έχουν... Φύλλα μαρουλιού; #ζεταδουκα #Λαμπρη #μποτση #μιληστε #pamedanai #happyday #eimasteoloimazi #metoo,,,,Twitter for Android,el,1357058476204261380
Miltos_Karatzas,2021-02-03T18:28:45Z,6 +1 ενοχλητικές σκέψεις για την τεράστια νίκη Τζένης Μπότση – Αγγελικής Λάμπρη https://t.co/vXdzg5f620,,,"Entertainment Entrepreneur, Music Lover",Twitter Web App,el,1357033298397196290
sofokleous10,2021-02-03T17:39:27Z,"Έλλη Κοκκίνου | Το δημόσιο μήνυμά της για τις καταγγελίες της κουμπάρας της, Τζένης Μπότση https://t.co/H47wZ6w7x9",,,"NEWS/MEDIA COMPANY
Για έγκαιρη και έγκυρη Οικονομική Ενημέρωση....  
Δείτε επίσης:
https://t.co/5QARLNWjPK 
https://t.co/oEbLO7uzZz
https://t.co/wocLZJWArW
https://t.co/dVSc6TQANw",ContentStudio.io,el,1357020891759206404
thetimesgr,2021-02-03T17:12:06Z,"Έλλη Κοκκίνου | Το δημόσιο μήνυμά της για τις καταγγελίες της κουμπάρας της, Τζένης Μπότση https://t.co/EvBfU4K04O",,,,dlvr.it,el,1357014008306434048
YupiiiGR,2021-02-03T14:24:09Z,"Έλλη Κοκκίνου | Το δημόσιο μήνυμά της για τις καταγγελίες της κουμπάρας της, Τζένης Μπότση https://t.co/ogFnUKE3l7",,,"Ό,τι σου αρέσει, είναι στο Yupiii",Echobox,el,1356971744700071944
_Natalia_TurneR,2021-02-03T12:48:10Z,Όλο και περισσότερες μάσκες πέφτουν κάθε covid  μερα. Καλή δύναμη σε όλους αυτούς που βρήκαν το κουράγιο να μιλήσουν. Είμαστε μαζί σας και σας πιστεύουμε #δουκα #ταξιθετρια #Μπεκατωρου #μποτση #bulling,,,android,Twitter for Android,el,1356947589543981059
vAVcR1Vd22ExRBV,2021-02-03T11:54:20Z,"Την Δευτέρες περιμένουμε εκπομπές με τους Μάρκελο, Μπότση, Δούκα... για να δούμε...εκεί που δεν έχουν παραγραφεί τα αδικήματα...",,,Από ένα σημείο και μετά δεν υπάρχει πλέον επιστροφή. Αυτό είναι το σημείο που πρέπει να φτάσουμε. (Φραντς Κάφκα),Twitter Web App,el,1356934040075575296
GovaStiletogr,2021-02-03T11:24:56Z,Τζένη Μπότση Σία Κοσιώνη https://t.co/O1DZq37iPQ https://t.co/zIABfIxLFc,,,Σε πάει παντού...,Echobox,el,1356926640320831488
eXofitsio,2021-02-03T09:04:51Z,eXofitsio: Οι αποκαλύψεις της Τζ. Μπότση και της Αγγ. Λάμπρη ... https://t.co/5bdpEfUmsK,,,Νέο ιστολόγιο στην μπλογκόσφαιρα με πραγματικά συνεχή ενημέρωση...,Twitter Web App,el,1356891389687173120
YupiiiGR,2021-02-03T07:29:50Z,Η Ζέτα Δούκα σχολιάζει τις αποκαλύψεις της Τζένης Μπότση https://t.co/MpfstH0DIi,,,"Ό,τι σου αρέσει, είναι στο Yupiii",Echobox,el,1356867475003031552
YupiiiGR,2021-02-03T06:58:19Z,Κοσιώνη και Μπακογιάννης γράφουν για τις αποκαλύψεις της Μπότση https://t.co/TBNidjb3GC,,,"Ό,τι σου αρέσει, είναι στο Yupiii",Echobox,el,1356859546183073793
Denniskathrin1,2021-02-03T06:35:35Z,Και ο Παύλος Χαικαλης στο πλευρό των γυναικών που έχουν καταγγείλει οποιαδήποτε μορφή ΚΑΚΟΠΟΊΗΣΗΣ φυσικά και δεν πέφτω από τα σύννεφα φυσικά και γνωρίζω φυσικά και τα πιστεύω 👏 👏#eimasteoloimazi #φιλλιπιδης #χατζης #σπυροπουλος #Κιμουλης #metoo #Zeta #Λαμπρη #μποτση #PameDanai https://t.co/JEyPUzaocg,,,,Twitter for Android,el,1356853824753958912
StellaTsirnika,2021-02-03T06:00:27Z,"Για εσάς που ρωτάτε «Γιατί τώρα?” Δείτε τι είχε πει η Τζένη #Μπότση 5 χρόνια πριν σε συνέντευξη της. 
https://t.co/IUKZpVR77Z
#Σπυροπουλος  #Φιλιππίδης #κιμουλης και τα υπόλοιπο ξεράσματα",,,Harvard Graduate School of Education ❣️creator https://t.co/eXkGSJT9r7,Twitter for iPhone,el,1356844980732645376
OpNFNEyg2Lnsvjf,2021-02-03T00:50:05Z,"Βλέπουμε το ένα μετά το άλλο να πέφτουν τα πλακίδια στο τηλεοπτικό ντόμινο...

#φιλιππιδη #Κιμουλης #Λιγνάδης #spyropoulos #Ζαππας  #ευχαριστούμε #Ζετα_Δουκα #ΑγγελικηΛαμπρη #μποτση #μπεκατωρου γι' αυτό.
Φέρτε πίσω το #thebooth
#Μουτιδου
#opentv #nikoskoklonis #koklonis",,,,Twitter for Android,el,1356766876249030656
igynaika,2021-02-02T21:00:59Z,Σία Κοσιώνη μετά τη συνέντευξη στην Τζένη Μπότση : “Δεν θα ξεχάσω ποτέ…” https://t.co/7Ee5VzcAoL,,,Η γυναίκα σήμερα!,Hootsuite Inc.,el,1356709223573319682
Elvis02190962,2021-02-02T20:35:39Z,"Σοφια Μπεκατωρου τελικα ησουν η φωνη πολλων γυναικων.
Ευχαριστουμε💝
#μπεκατώρου #ΖεταΔουκα #μποτση
#Κιμουλης 
#χατζης 
#Σπυροπουλος 
#MeToo
....Και πολλοι αλλοι!!",,,,Twitter for Android,el,1356702844318081032
dimos_82,2021-02-02T19:59:38Z,"Κοίτα κάτι ΜΑΛΑΚΕΣ που σατυρίζουν κιόλας!!! Εμετός με κομματακια.... 🤢🤢🤢🤢
#Φιλιππίδης
 #Κιμούλης
 #Σπυρόπουλος
 #Ζέτα_Δούκα 
#Τζένη_Μπότση
 #Αγγελική_Λάμπρη https://t.co/vljd8F8WKX",,,"Μόνος, χυμώδης και φαγανός!!! Γατόπατέρας του Μήτσου🐈 & περήφανος Λάκωνας!!!
Nikos Vertis for ever!!!❤️",Twitter for Android,el,1356693781664399361
ilmus1,2021-02-02T19:35:26Z,Μπράβο στην Μπότση πρώτον για το θάρρος της και δεύτερον για την ψυχραιμία της που δεν έριξε μια ροχάλα στην Κοσιώνη αν και θα έπρεπε #skai_xeftiles,,,,Twitter Web App,el,1356687691346231298
Kostas_Thoneick,2021-02-02T19:21:54Z,Η Μπεκατωρου πήγε σε δικηγόρο επίσημα η Ζετα Δούκα βγήκε ζωντανά σε εκπομπή κ το είπε επίσημα η Τζενη Μπότση/Λαμπρή κ αυτές  επίσημα με δικηγόρο για όλους τους άλλους δεν υπαρχει κατι επίσημο παρά μόνο αναφορές σε σοσιαλ όποτε να πουν τι; Να φάνε κ καμια μήνυσαρα κ να τρέχουν; https://t.co/mpiNyjQhon,,,Προεδρος #katourlides || we are one || https://t.co/dgiMWXvIvT,Twitter for iPhone,el,1356684285823057925
protagongr,2021-02-02T19:15:58Z,"🖋️Τα μάτια, το βλέμμα, το θάρρος, η αλήθεια | Ρέα Βιτάλη  https://t.co/NwqTY16b08 #MeToo #metoogr #protagongr #μποτση #ΤζενηΜποτση",,,,Twitter Web App,el,1356682793678438408
MissBloomgr,2021-02-02T18:38:26Z,"Έλλη Κοκκίνου | Το δημόσιο μήνυμά της για τις καταγγελίες της κουμπάρας της, Τζένης Μπότση https://t.co/QW0zwrk4q2",,,"To Missbloom αναδεικνύει τις κορυφαίες τάσεις, τις τελευταίες ειδήσεις και τις πιο σημαντικές στιγμές στη γυναικεία μόδα, την ομορφιά και την ενημέρωση.",Echobox,el,1356673348365930501
Mando_Buc,2021-02-02T18:37:58Z,"Το 2021 σίγουρα δεν είναι η χρονιά των #Φιλιππίδης #Σπυροπουλος #Λιγναδης #Κιμουλης.
Αλλά σίγουρα είναι η χρονιά των θυμάτων τους που επιτέλους βρήκαν δικαίωση μετά από τόσα χρόνια!
 💪💪💪 #ΖεταΔουκα #Μποτση #λεχου #Λάμπρη #eimasteoloimazi",,,Freelancer Photographer 📸,Twitter for Android,el,1356673231902699520
freon____,2021-02-02T18:33:06Z,"ζέτα δούκα, τζένη μπότση κι άλλες δισύλλαβες ηθοποιές, σπάνε τη σιωπή τους!",,,μονολεκτισμοί και ολιγόλεκτα,Twitter Web App,el,1356672006519988225
pastrikia1,2021-02-02T18:32:40Z,"Αυτοί που κάνουν τα χατήρια στον κάθε διεστραμμένο για να καταφέρουν κάτι, τι μερίδιο ευθύνης έχουν; Γιατί μαθαίνουμε τα ΟΧΙ...τι γίνεται με τα ΝΑΙ;  #metooGR #Σπυροπουλος #Φιλιππιδης #Χατζης #Λιγνάδης #μπεκατωρου #μποτση",,,πάνω από όλα γλυκιά και καθαρή,Twitter for iPhone,el,1356671895282855940
vevopap,2021-02-02T18:20:23Z,"Αχ τι ωραία που τους ξεσκεπαζετε!!! Άντε κ στα δικά τους οι υπόλοιποι, αρκετά τους ανεχτηκαμε όλους αυτούς τους εμετικους γλοιώδεις τύπους. 
🚨Τσιρς νταρλινγκς 🚨 #Χατζης #Φιλιππιδης #Κιμουλης #Σπυροπουλος #Ζετα_Δουκα #μπεκατωρου #μποτση #Λιγναδης #metooGR #MeToo #kalytera https://t.co/CEo6JrPaAd",,,"What in the Scandal is going on today?!🤔
-Jeffree Star",Twitter for Android,el,1356668803380297728
gipas69,2021-02-02T17:57:47Z,"Ο λαος θα γινει κυριαρχος,οταν ξηλωσει κ αποκαθηλωσει τις ""ηγεσιες"" κ τα ""προτυπα"" κ στους υπολοιπους χωρους,πλην θεατρου κ τηλεορασης.
Η καθαρση πρεπει να γενικευθει κατα παντων! 
ΤΩΡΑ!
#μιληστε #χατζης #MeToo #metooGR #Κιμουλης #Λιγναδης #Σπυροπουλος #μπεκατωρου #μποτση #δουκα",,,"Ο Εθνικισμός είναι η μόνη ιδεολογία,που διώκεται λυσσαλέα από την σιωνιστική νέα τάξη της παγκοσμιοποίησης κ τις παραφυάδες της.
Άρα είναι και η μόνη σωστή.",Twitter for Android,el,1356663119544803332
EfiTerzaki,2021-02-02T17:50:28Z,"πότε δεν θα ξεχάσω το βλέμμα της Μπότση και της Λάμπρη , όταν περιέγραφαν τα ακατανόμαστα ....#Κιμουλης",,,..,Twitter for iPhone,el,1356661277138038785
antigonitsa80,2021-02-02T17:49:48Z,"Έλεγαν συχνά σε συνεντεύξεις οι ηθοποιοί ""περνάμε ωραία και αυτό βγαίνει στο κοινό""...Χαίρομαι που άνοιξαν τα στόματα και βγαίνει τελικά στο κοινό,που σας πληρωνε, η σαπίλα σας...Είμαστε όλοι με την #μποτση την #Ζετα_Δουκα την #λαμπρη 👏🙏👊",,,,Twitter for Android,el,1356661109823004674
iptv_for_you,2021-02-02T17:39:55Z,"Tα καλύτερα είναι εδώ!

Εσείς;

Ακομα να στείλτε μήνυμα για δωρεάν test;

#χατζης #Φιλιππιδης #σχολεια #Λιγναδης #Σπυροπουλος #κρουσματα #εμβολιασμος #Κιμουλης #vaggelis_songs #κορωνοιος #μποτση  #Greece #greeknews #Greek #antireport #skfamily #kalytera https://t.co/BuYAstNmnI",,,"Τα καλύτερα είναι εδώ!
Αλλάξτε τον τρόπο που βλέπετε τηλεόραση και κινηματογράφο!",Twitter for Android,el,1356658622164525057
iptv_for_you,2021-02-02T17:28:52Z,"Tα καλύτερα είναι εδώ!

Στείλτε μας μήνυμα για δωρεάν test.

#χατζης #Φιλιππιδης #σχολεια #Λιγναδης #Σπυροπουλος #κρουσματα #εμβολιασμος #Κιμουλης #vaggelis_songs #κορωνοιος #μποτση  #Greece #greeknews #Greek #antireport #skfamily #kalytera https://t.co/ht55pwONpU https://t.co/fg6gfsQI1r",,,"Τα καλύτερα είναι εδώ!
Αλλάξτε τον τρόπο που βλέπετε τηλεόραση και κινηματογράφο!",Twitter for Android,el,1356655839285829637
